subject_id,year_in_study,record_date,activity_level,activity,activity_other,frequency,pace,grade,surface_asphalt,surface_concrete,surface_dirt,surface_grass,surface_rocky,surface_sand,surface_varied,surface_other,surface_other_specify,total_time,total_time_units
grls8X0OU5KK,3,2018-02,Moderate,Fetch outside - ground retrieval,,Weekly,Jog,Flat,0,0,0,1,0,0,0,1,snow,4.0,Year
grls8X0OU5KK,3,2018-02,Moderate,"Off leash (obedience training, walking or running)",,Weekly,Brisk walk,Flat,0,0,0,0,0,0,1,0,,3.0,Year
grls8X0OU5KK,4,2019-01,Moderate,Agility training/drills,,Weekly,Run,Flat,0,0,0,0,0,0,0,1,rubber matting,4.0,Year
grls8X0OU5KK,4,2019-01,Moderate,Active indoor play,,Daily,Brisk walk,Flat,0,0,0,0,0,0,0,1,carpet and wood floors,5.0,Year
grls8X0OU5KK,4,2019-01,Moderate,Fetch outside - ground retrieval,,Weekly,Run,Flat,0,0,0,1,0,0,0,0,,5.0,Year
grls8X0OU5KK,5,2020-01,Moderate,Agility training/drills,,Weekly,Run,Moderate,0,0,0,0,0,0,0,1,rubber mat,4.0,Year
grls8X0OU5KK,5,2020-01,Moderate,Active indoor play,,Daily,Brisk walk,Flat,0,0,0,0,0,0,0,1,carpet,5.0,Year
grls8X0OU5KK,5,2020-01,Moderate,Fetch outside - air retrieval,,Weekly,Jog,Flat,0,0,0,1,0,0,1,0,,5.0,Year
grls8X0OU5KK,6,2021-03,Moderate,Agility training/drills,,Weekly,Run,Moderate,0,0,0,0,0,0,0,1,rubber mat,5,Year
grls8X0OU5KK,6,2021-03,Moderate,Fetch outside - ground retrieval,,Weekly,Brisk walk,Flat,0,0,0,0,0,0,1,0,,7,Year
grls8X0OU5KK,6,2021-03,Moderate,"On leash (obedience training, walking or running)",,Weekly,Average walk,Flat,1,0,0,0,0,0,0,0,,5,Year
grls8X0OU5KK,7,2022-03,Moderate,Agility training/drills,,Monthly,Run,Flat,0,0,0,0,0,0,0,1,rubber mat,5,Year
grls8X0OU5KK,8,2023-01,Moderate,Agility training/drills,,Monthly,Run,Flat,0,0,0,0,0,0,0,1,rubber mat,6,Year
grls8X0OU5KK,8,2023-01,Moderate,Fetch outside - ground retrieval,,Weekly,Jog,Flat,0,0,0,1,0,0,0,0,,7,Year
grls8X0OU5KK,8,2023-01,Moderate,"On leash (obedience training, walking or running)",,Weekly,Average walk,Moderate,1,0,0,0,0,0,0,0,,5,Year
grls8XI1BWCC,3,2016-09,Moderate,Fetch outside - air retrieval,,Daily,Average walk,Moderate,0,0,0,1,0,0,0,0,,3.0,Year
grls8XI1BWCC,3,2016-09,Moderate,"On leash (obedience training, walking or running)",,Daily,Brisk walk,Moderate,0,1,0,0,0,0,0,0,,3.0,Year
grls8XI1BWCC,3,2016-09,Moderate,Active indoor play,,Daily,Average walk,Flat,0,0,0,0,0,0,0,1,carpet,3.0,Year
grls8XI1BWCC,4,2017-08,Moderate,Active indoor play,,Daily,Average walk,Flat,0,0,0,0,0,0,0,1,wood floor/tile,4.0,Year
grls8XI1BWCC,4,2017-08,Moderate,"On leash (obedience training, walking or running)",,Daily,Average walk,Moderate,0,0,0,1,0,0,0,0,,4.0,Year
grls8XI1BWCC,4,2017-08,Moderate,Fetch outside - ground retrieval,,Daily,Average walk,Moderate,0,0,0,1,0,0,0,0,,4.0,Year
grls8XI1BWCC,4,2017-08,Moderate,"On leash (obedience training, walking or running)",,Weekly,Brisk walk,Moderate,1,0,0,0,0,0,0,0,,4.0,Year
grls8XI1BWCC,4,2017-08,Moderate,Other,swimming - unspecified,Monthly,Average walk,Flat,0,0,0,0,0,0,0,1,water,4.0,Year
grls8XI1BWCC,5,2018-09,Moderate,Active indoor play,,More than daily,Average walk,Flat,0,0,0,0,0,0,0,1,hardwood & carpet,5.0,Year
grls8XI1BWCC,5,2018-09,Moderate,Fetch outside - air retrieval,,Daily,Brisk walk,Moderate,0,0,0,1,0,0,0,0,,5.0,Year
grls8XI1BWCC,5,2018-09,Moderate,Fetch outside - ground retrieval,,Daily,Brisk walk,Moderate,0,0,0,1,0,0,0,0,,5.0,Year
grls8XI1BWCC,5,2018-09,Moderate,"On leash (obedience training, walking or running)",,Daily,Average walk,Moderate,1,0,0,1,0,1,0,0,,5.0,Year
grls8XI1BWCC,6,2019-09,Moderate,Active indoor play,,Daily,Average walk,Flat,0,0,0,0,0,0,0,1,wood/carpet,6.0,Year
grls8XI1BWCC,6,2019-09,Moderate,Fetch outside - air retrieval,,Daily,Brisk walk,Moderate,0,0,0,1,0,0,0,0,,6.0,Year
grls8XI1BWCC,6,2019-09,Moderate,"On leash (obedience training, walking or running)",,Daily,Average walk,Moderate,1,0,0,1,0,1,0,0,,6.0,Year
grls8XUFKT22,3,2017-09,Moderate,"On leash (obedience training, walking or running)",,More than daily,Average walk,Moderate,0,1,0,0,0,0,0,0,,4.0,Year
grls8XUFKT22,4,2018-11,Moderate,"On leash (obedience training, walking or running)",,More than daily,Average walk,Moderate,0,0,0,1,0,0,0,0,,6.0,Year
grls8XUFKT22,5,2019-10,Moderate,"On leash (obedience training, walking or running)",,More than daily,Average walk,Flat,0,1,0,0,0,0,0,0,,12.0,Month
grls8XUFKT22,6,2020-11,Moderate,"On leash (obedience training, walking or running)",,More than daily,Average walk,Moderate,0,0,0,1,0,0,0,0,,7,Year
grls8XUFKT22,7,2021-11,Moderate,"On leash (obedience training, walking or running)",,More than daily,Average walk,Moderate,0,0,0,1,0,0,0,0,,7,Year
grls8XUFKT22,8,2022-11,Moderate,"On leash (obedience training, walking or running)",,More than daily,Average walk,Flat,0,0,0,1,0,0,0,0,,8,Year
grls8YZFOQUU,3,2017-12,Moderate,Active indoor play,,More than daily,Average walk,Flat,1,1,0,0,0,0,0,0,,4.0,Year
grls8YZFOQUU,4,2019-01,Moderate,Fetch outside - ground retrieval,,Daily,Average walk,Flat,0,1,0,1,0,0,0,0,,6.0,Year
grls8YZFOQUU,5,2019-12,Moderate,Active indoor play,,Daily,Average walk,Flat,0,0,0,1,0,0,0,0,,12.0,Month
grls8YZFOQUU,6,2021-01,Moderate,Fetch outside - ground retrieval,,Daily,Run,Flat,0,1,0,1,0,0,0,0,,6,Year
grls8YZFOQUU,7,2022-01,Moderate,Fetch outside - ground retrieval,,Daily,Run,Flat,0,0,0,1,0,0,0,0,,8,Year
grls8YZFOQUU,7,2022-01,Moderate,Active indoor play,,Daily,Jog,Flat,0,1,0,0,0,0,0,0,,5,Year
grls8YZFOQUU,8,2023-02,Moderate,Fetch outside - air retrieval,,More than daily,Run,Moderate,0,1,0,1,0,0,0,1,snow,8,Year
grls8YZFOQUU,8,2023-02,Moderate,Active indoor play,,Weekly,Run,Flat,0,1,0,0,0,0,0,0,,8,Year
grls8YZZ2XSS,3,2015-12,Moderate,"On leash (obedience training, walking or running)",,More than daily,Brisk walk,Flat,1,1,0,1,0,0,0,0,,5.0,Year
grls8YZZ2XSS,4,2017-01,Moderate,"On leash (obedience training, walking or running)",,More than daily,Brisk walk,Flat,1,1,0,1,0,0,0,0,,6.0,Year
grls8YZZ2XSS,5,2018-01,Little,"On leash (obedience training, walking or running)",,Daily,Brisk walk,Flat,1,1,0,1,0,0,0,0,,7.0,Year
grls8YZZ2XSS,6,2019-01,Little,"On leash (obedience training, walking or running)",,More than daily,Average walk,Flat,1,1,0,1,0,0,0,0,,8.0,Year
grls8YZZ2XSS,7,2020-01,Little,"On leash (obedience training, walking or running)",,More than daily,Average walk,Flat,1,1,0,1,0,0,0,0,,9.0,Year
grls8YZZ2XSS,8,2020-12,Little,"On leash (obedience training, walking or running)",,More than daily,Average walk,Flat,1,1,0,1,0,0,0,0,,10,Year
grls8ZEO5YOO,3,2016-03,Very active,Agility training/drills,,Daily,Run,Flat,0,0,1,1,0,0,1,1,indoor mats,4.0,Year
grls8ZEO5YOO,4,2017-03,Very active,"Off leash (obedience training, walking or running)",,Daily,Brisk walk,Moderate,0,0,1,0,0,0,0,0,,5.0,Year
grls8ZEO5YOO,5,2018-03,Very active,"Off leash (obedience training, walking or running)",,Weekly,Jog,Flat,0,0,1,1,0,0,0,0,,6.0,Year
grls8ZEO5YOO,5,2018-03,Very active,"On leash (obedience training, walking or running)",,Daily,Brisk walk,Moderate,0,0,0,1,0,0,0,0,,6.0,Year
grls8ZEO5YOO,5,2018-03,Very active,Other,"dock diving training/drills, swimming - unspecified",Weekly,Run,Flat,0,0,0,0,0,0,0,1,water pool decking,6.0,Year
grls8ZEO5YOO,6,2019-03,Very active,Active indoor play,,Weekly,Brisk walk,Flat,0,0,0,0,0,0,0,1,rubber mats,7.0,Year
grls8ZEO5YOO,6,2019-03,Very active,Fetch outside - ground retrieval,,Weekly,Run,Flat,0,0,1,0,0,0,0,1,artificial turf,7.0,Year
grls8ZEO5YOO,6,2019-03,Very active,"On leash (obedience training, walking or running)",,Daily,Brisk walk,Moderate,1,1,1,1,0,1,0,0,,7.0,Year
grls8ZEO5YOO,6,2019-03,Very active,Agility training/drills,,Monthly,Run,Flat,0,0,1,1,0,0,0,0,,7.0,Year
grls8ZEO5YOO,7,2020-03,Very active,"Off leash (obedience training, walking or running)",,Weekly,Brisk walk,Flat,0,0,1,1,0,0,0,0,,7.0,Year
grls8ZEO5YOO,8,2021-03,Moderate,Fetch outside - ground retrieval,,Weekly,Run,Moderate,0,0,1,0,0,0,0,0,,9,Year
grls8ZEO5YOO,8,2021-03,Moderate,"On leash (obedience training, walking or running)",,Daily,Brisk walk,Moderate,1,1,1,1,0,0,1,0,,8,Year
grls908SFTT,3,2017-11,Moderate,Active indoor play,,Daily,Average walk,Flat,0,0,0,0,0,0,0,1,tile or carpet floors,3.0,Year
grls908SFTT,3,2017-11,Moderate,Fetch outside - air retrieval,,Weekly,Brisk walk,Moderate,0,0,0,0,0,0,1,0,,3.0,Year
grls908SFTT,3,2017-11,Moderate,Fetch outside - ground retrieval,,Weekly,Brisk walk,Moderate,0,0,0,0,0,0,1,0,,3.0,Year
grls908SFTT,3,2017-11,Moderate,"On leash (obedience training, walking or running)",,Weekly,Jog,Flat,1,0,0,0,0,0,0,0,,3.0,Year
grls908SFTT,3,2017-11,Moderate,Other,fetch outside - water retrieval,Weekly,Jog,Flat,0,0,0,0,0,0,0,1,water,3.0,Year
grls908SFTT,4,2018-11,Moderate,Active indoor play,,Daily,Average walk,Flat,0,0,0,0,0,0,1,0,,4.0,Year
grls908SFTT,4,2018-11,Moderate,Fetch outside - ground retrieval,,Weekly,Run,Moderate,1,0,0,1,0,0,0,0,,4.0,Year
grls908SFTT,4,2018-11,Moderate,"On leash (obedience training, walking or running)",,Weekly,Jog,Moderate,1,0,0,0,0,0,0,0,,4.0,Year
grls908SFTT,4,2018-11,Moderate,Other,swimming - unspecified,Weekly,Run,Flat,0,0,0,0,0,0,0,1,water,4.0,Year
grls908SFTT,5,2019-11,Moderate,Active indoor play,,More than daily,Brisk walk,Flat,0,0,0,0,0,0,0,1,tile floor/carpet,5.0,Year
grls908SFTT,5,2019-11,Moderate,Fetch outside - air retrieval,,Weekly,Run,Moderate,1,0,0,0,0,0,0,0,,5.0,Year
grls908SFTT,5,2019-11,Moderate,Fetch outside - ground retrieval,,Weekly,Run,Moderate,1,0,0,0,0,0,0,0,,5.0,Year
grls908SFTT,5,2019-11,Moderate,"On leash (obedience training, walking or running)",,Weekly,Jog,Flat,1,0,0,0,0,0,0,0,,5.0,Year
grls908SFTT,5,2019-11,Moderate,Other,swimming - unspecified,Monthly,Jog,Flat,0,0,0,0,0,0,0,1,water,5.0,Year
grls908SFTT,6,2020-11,Moderate,Active indoor play,,Daily,Average walk,Flat,0,0,0,0,0,0,0,0,,6,Year
grls908SFTT,6,2020-11,Moderate,Fetch outside - ground retrieval,,Weekly,Brisk walk,Moderate,1,0,0,0,0,0,0,0,,6,Year
grls908SFTT,6,2020-11,Moderate,"On leash (obedience training, walking or running)",,Monthly,Run,Moderate,1,0,0,0,0,0,0,0,,6,Year
grls908SFTT,7,2021-11,Moderate,Active indoor play,,Daily,Average walk,Flat,0,0,0,0,0,0,0,1,tile,7,Year
grls908SFTT,7,2021-11,Moderate,Fetch outside - air retrieval,,Weekly,Brisk walk,Moderate,1,0,0,1,0,0,0,0,,7,Year
grls908SFTT,7,2021-11,Moderate,Other,unspecified on or off leash (obedience/training/walking or running),Weekly,Jog,Moderate,1,0,0,0,0,0,0,0,,6,Year
grls908SFTT,8,2022-11,Moderate,Active indoor play,,Daily,Average walk,Flat,0,0,0,0,0,0,0,1,porcelain tile/carpet,8,Year
grls908SFTT,8,2022-11,Moderate,Fetch outside - ground retrieval,,Weekly,Run,Moderate,1,0,0,1,0,0,0,0,,8,Year
grls908SFTT,8,2022-11,Moderate,"On leash (obedience training, walking or running)",,Monthly,Run,Moderate,1,0,0,0,0,0,0,0,,8,Year
grls90WV0NUU,3,2017-04,Moderate,Active indoor play,,Daily,Average walk,Flat,0,0,0,0,0,0,1,0,,12.0,Year
grls90WV0NUU,3,2017-04,Moderate,Fetch outside - air retrieval,,Daily,Jog,Moderate,0,0,1,1,0,1,0,0,,12.0,Month
grls90WV0NUU,3,2017-04,Moderate,Fetch outside - ground retrieval,,Daily,Run,Moderate,0,0,1,1,0,1,0,0,,12.0,Month
grls90WV0NUU,3,2017-04,Moderate,"Off leash (obedience training, walking or running)",,Daily,Average walk,Moderate,0,0,0,0,0,0,1,0,,12.0,Month
grls90WV0NUU,3,2017-04,Moderate,"On leash (obedience training, walking or running)",,Daily,Average walk,Flat,0,0,0,0,0,0,1,0,,12.0,Month
grls90WV0NUU,4,2018-04,Very active,Active indoor play,,Daily,Average walk,Flat,0,0,0,0,0,0,0,1,carpet & hardwood flooring,4.0,Year
grls90WV0NUU,4,2018-04,Very active,Agility training/drills,,Daily,Slow walk,Flat,0,0,0,0,0,0,0,1,carpet & hardwood flooring,4.0,Year
grls90WV0NUU,4,2018-04,Very active,Fetch outside - air retrieval,,Daily,Run,Flat,0,0,1,1,0,1,0,0,,4.0,Year
grls90WV0NUU,4,2018-04,Very active,Fetch outside - ground retrieval,,Daily,Run,Flat,0,0,1,1,0,1,0,0,,4.0,Year
grls90WV0NUU,4,2018-04,Very active,"Off leash (obedience training, walking or running)",,Daily,Average walk,Flat,0,0,0,1,0,0,0,1,carpet & hardwood flooring,4.0,Year
grls90WV0NUU,4,2018-04,Very active,"On leash (obedience training, walking or running)",,Daily,Average walk,Flat,0,0,0,0,0,0,1,0,,4.0,Year
grls90WV0NUU,5,2019-05,Moderate,Active indoor play,,Daily,Average walk,Flat,0,0,0,0,0,0,1,0,,6.0,Year
grls90WV0NUU,5,2019-05,Moderate,Fetch outside - air retrieval,,More than daily,Jog,Flat,0,0,0,1,0,0,1,0,,5.0,Year
grls90WV0NUU,5,2019-05,Moderate,Fetch outside - ground retrieval,,More than daily,Jog,Flat,0,0,0,1,0,0,0,0,,6.0,Year
grls90WV0NUU,5,2019-05,Moderate,"Off leash (obedience training, walking or running)",,Daily,Average walk,Flat,0,0,0,1,0,0,1,0,,6.0,Year
grls90WV0NUU,5,2019-05,Moderate,"On leash (obedience training, walking or running)",,Daily,Average walk,Flat,0,0,0,1,0,0,1,0,,6.0,Year
grls90WV0NUU,5,2019-05,Moderate,Other,unspecified on or off leash (obedience/training/walking or running),Daily,Average walk,Flat,0,0,0,0,0,0,1,0,,6.0,Year
grls90WV0NUU,5,2019-05,Moderate,Agility training/drills,,Weekly,Brisk walk,Flat,0,0,0,1,0,0,0,0,,2.0,Year
grls90WV0NUU,6,2020-04,Moderate,Active indoor play,,Daily,Jog,Flat,0,0,0,0,0,0,1,0,,6.0,Year
grls90WV0NUU,6,2020-04,Moderate,"Off leash (obedience training, walking or running)",,Daily,Jog,Flat,0,0,0,1,0,0,0,0,,6.0,Year
grls90WV0NUU,6,2020-04,Moderate,"On leash (obedience training, walking or running)",,Daily,Average walk,Flat,0,0,0,0,0,0,1,0,,6.0,Year
grls90WV0NUU,7,2021-04,Moderate,Active indoor play,,Daily,Brisk walk,Flat,0,0,0,0,0,0,1,0,,7,Year
grls90WV0NUU,7,2021-04,Moderate,Fetch outside - ground retrieval,,More than daily,Run,Flat,0,0,0,0,0,0,1,0,,7,Year
grls90WV0NUU,7,2021-04,Moderate,Fetch outside - air retrieval,,Daily,Run,Flat,0,0,0,0,0,0,1,0,,7,Year
grls90WV0NUU,7,2021-04,Moderate,"Off leash (obedience training, walking or running)",,Daily,Average walk,Flat,0,0,0,0,0,0,1,0,,7,Year
grls90WV0NUU,7,2021-04,Moderate,"On leash (obedience training, walking or running)",,Weekly,Average walk,Flat,0,1,0,0,0,0,0,0,,7,Year
grls90WV0NUU,7,2021-04,Moderate,Other,active play with other dogs,Weekly,Brisk walk,Flat,0,0,0,1,0,0,0,0,,7,Year
grls90WV0NUU,8,2022-04,Moderate,Active indoor play,,More than daily,Average walk,Flat,0,0,0,0,0,0,0,1,hardwood floors,8,Year
grls90WV0NUU,8,2022-04,Moderate,Fetch outside - air retrieval,,Daily,Jog,Flat,0,0,0,0,0,0,1,0,,8,Year
grls90WV0NUU,8,2022-04,Moderate,"On leash (obedience training, walking or running)",,Weekly,Average walk,Moderate,0,0,0,0,0,0,1,0,,8,Year
grls90WV0NUU,8,2022-04,Moderate,Fetch outside - ground retrieval,,Daily,Jog,Flat,0,0,0,0,0,0,1,0,,8,Year
grls90WV0NUU,8,2022-04,Moderate,"Off leash (obedience training, walking or running)",,Weekly,Average walk,Moderate,0,0,0,0,0,0,1,0,,8,Year
grls90WV0NUU,8,2022-04,Moderate,Other,unspecified on or off leash (obedience/training/walking or running),More than daily,Average walk,Moderate,0,0,0,0,0,0,1,0,,8,Year
grls916F9V88,3,2016-06,Moderate,"On leash (obedience training, walking or running)",,Daily,Brisk walk,Flat,0,0,0,0,0,0,1,0,,3.0,Year
grls916F9V88,4,2017-09,Little,Active indoor play,,Daily,Brisk walk,Flat,0,0,0,0,0,0,0,1,carpet,4.0,Year
grls916F9V88,5,2018-07,Little,Active indoor play,,Daily,Brisk walk,Flat,0,0,0,1,0,0,0,0,,5.0,Year
grls916F9V88,6,2019-07,Little,Active indoor play,,Daily,Run,Flat,0,0,0,0,0,0,0,1,carpet,1.0,Year
grls916F9V88,8,2021-07,Little,Active indoor play,,Daily,Slow walk,Flat,0,0,0,1,0,0,0,0,,8,Year
grls91H0ECUU,3,2016-03,Moderate,"On leash (obedience training, walking or running)",,Daily,Average walk,Flat,0,1,0,0,0,0,0,0,,12.0,Month
grls91H0ECUU,4,2017-04,Moderate,"On leash (obedience training, walking or running)",,Daily,Average walk,Moderate,0,1,0,0,0,0,0,0,,5.0,Year
grls91H0ECUU,5,2018-02,Moderate,"On leash (obedience training, walking or running)",,Weekly,Average walk,Flat,0,1,0,1,0,0,0,0,,8.0,Month
grls91H0ECUU,6,2019-02,Moderate,Fetch outside - ground retrieval,,More than daily,Brisk walk,Flat,0,0,0,1,0,0,0,0,,6.0,Year
grls91H0ECUU,7,2020-03,Moderate,"On leash (obedience training, walking or running)",,Weekly,Average walk,Flat,0,1,0,0,0,0,0,0,,7.0,Year
grls91H0ECUU,7,2020-03,Moderate,Active indoor play,,Daily,Slow walk,Flat,0,0,0,0,0,0,0,1,carpet,7.0,Year
grls91H0ECUU,8,2021-06,Moderate,"On leash (obedience training, walking or running)",,Weekly,Average walk,Flat,0,1,0,1,0,0,0,0,,8,Year
grls91PMDXLL,3,2017-12,Very active,Fetch outside - ground retrieval,,Daily,Run,Moderate,0,0,0,1,0,0,1,0,,3.0,Year
grls91PMDXLL,3,2017-12,Very active,"On leash (obedience training, walking or running)",,Daily,Brisk walk,Flat,0,0,0,0,0,0,1,0,,3.0,Year
grls91PMDXLL,4,2018-12,Very active,Active indoor play,,More than daily,Average walk,Flat,0,0,0,0,0,0,0,1,hardwood/carpet,3.0,Year
grls91PMDXLL,4,2018-12,Very active,Fetch outside - ground retrieval,,Daily,Jog,Flat,0,0,1,1,0,0,0,0,,3.0,Year
grls91PMDXLL,4,2018-12,Very active,"On leash (obedience training, walking or running)",,Daily,Brisk walk,Moderate,1,1,0,1,0,0,1,0,,3.0,Year
grls91PMDXLL,4,2018-12,Very active,"On leash (obedience training, walking or running)",,Weekly,Brisk walk,Moderate,0,0,1,0,0,0,0,0,,3.0,Year
grls91PMDXLL,5,2019-12,Very active,Active indoor play,,More than daily,Brisk walk,Flat,0,0,0,0,0,0,0,1,wood floor,5.0,Year
grls91PMDXLL,5,2019-12,Very active,Fetch outside - ground retrieval,,Daily,Brisk walk,Flat,0,0,0,1,0,0,0,0,,5.0,Year
grls91PMDXLL,5,2019-12,Very active,Other,unspecified on or off leash (obedience/training/walking or running),Daily,Brisk walk,Flat,1,1,1,1,0,0,0,0,,5.0,Year
grls91PMDXLL,6,2020-12,Moderate,"On leash (obedience training, walking or running)",,Daily,Average walk,Flat,1,0,0,0,0,0,0,0,,6,Year
grls91PMDXLL,7,2021-12,Moderate,"On leash (obedience training, walking or running)",,Daily,Brisk walk,Flat,1,1,0,1,0,0,0,0,,7,Year
grls91PMDXLL,8,2022-12,Moderate,Active indoor play,,Daily,Brisk walk,Flat,0,0,0,0,0,0,0,1,wood floors,8,Year
grls91PMDXLL,8,2022-12,Moderate,"On leash (obedience training, walking or running)",,More than daily,Brisk walk,Moderate,1,1,0,1,0,0,0,0,,8,Year
grls91PMDXLL,8,2022-12,Moderate,Fetch outside - ground retrieval,,Weekly,Run,Flat,0,0,0,1,0,0,0,0,,8,Year
grls91ZKCAQQ,3,2016-01,Moderate,"On leash (obedience training, walking or running)",,More than daily,Average walk,Flat,0,1,0,0,0,0,0,0,,4.0,Year
grls91ZKCAQQ,4,2017-01,Moderate,Fetch outside - ground retrieval,,Weekly,Run,Moderate,0,0,0,1,0,0,0,0,,4.0,Year
grls91ZKCAQQ,4,2017-01,Moderate,"On leash (obedience training, walking or running)",,More than daily,Average walk,Flat,0,1,0,0,0,0,0,0,,4.0,Year
grls91ZKCAQQ,4,2017-01,Moderate,"Off leash (obedience training, walking or running)",,Monthly,Run,Flat,0,0,0,1,0,0,0,0,,4.0,Year
grls91ZKCAQQ,5,2018-01,Very active,"On leash (obedience training, walking or running)",,Daily,Average walk,Flat,0,1,0,0,0,0,0,0,,5.0,Year
grls91ZKCAQQ,5,2018-01,Very active,Fetch outside - ground retrieval,,Weekly,Jog,Moderate,0,0,0,1,0,0,0,0,,5.0,Year
grls91ZKCAQQ,5,2018-01,Very active,Active indoor play,,Weekly,Average walk,Flat,0,0,0,0,0,0,0,1,tile,5.0,Year
grls91ZKCAQQ,5,2018-01,Very active,"Off leash (obedience training, walking or running)",,Monthly,Run,Flat,0,0,0,1,0,0,0,0,,5.0,Year
grls91ZKCAQQ,6,2019-01,Moderate,"On leash (obedience training, walking or running)",,Daily,Brisk walk,Flat,0,1,0,0,0,0,0,0,,6.0,Year
grls91ZKCAQQ,6,2019-01,Moderate,Active indoor play,,Weekly,Brisk walk,Flat,0,0,0,0,0,0,0,1,tile,6.0,Year
grls91ZKCAQQ,6,2019-01,Moderate,Fetch outside - ground retrieval,,Weekly,Jog,Moderate,0,0,1,1,0,0,0,0,,6.0,Year
grls91ZKCAQQ,7,2020-01,Moderate,"On leash (obedience training, walking or running)",,More than daily,Average walk,Flat,0,1,0,0,0,0,0,0,,7.0,Year
grls91ZKCAQQ,8,2021-01,Moderate,Active indoor play,,Daily,Jog,Flat,0,0,0,0,0,0,0,1,hardwood floor,8,Year
grls91ZKCAQQ,8,2021-01,Moderate,"On leash (obedience training, walking or running)",,Daily,Average walk,Moderate,0,1,0,0,0,0,0,0,,8,Year
grls91ZKCAQQ,8,2021-01,Moderate,Fetch outside - ground retrieval,,Weekly,Run,Moderate,0,0,0,1,0,0,0,0,,8,Year
grls9294K8BB,3,2017-08,Moderate,Fetch outside - ground retrieval,,Daily,Run,Moderate,0,0,0,0,0,0,1,0,,3.0,Year
grls9294K8BB,4,2018-10,Very active,"Off leash (obedience training, walking or running)",,Daily,Brisk walk,Moderate,0,0,0,1,0,0,0,0,,5.0,Year
grls9294K8BB,4,2018-10,Very active,"On leash (obedience training, walking or running)",,Weekly,Brisk walk,Flat,0,0,0,0,0,0,1,0,,5.0,Year
grls9294K8BB,7,2021-08,Moderate,Fetch outside - ground retrieval,,Daily,Jog,Moderate,0,0,0,0,0,0,1,0,,6,Year
grls9294K8BB,8,2022-07,Very active,Fetch outside - ground retrieval,,Daily,Run,Flat,0,0,0,1,0,0,0,0,,9,Year
grls9294K8BB,8,2022-07,Very active,"On leash (obedience training, walking or running)",,Weekly,Slow walk,Moderate,1,0,0,0,0,0,0,0,,9,Year
grls92EJH7II,3,2017-03,Moderate,Fetch outside - ground retrieval,,Weekly,Run,Moderate,0,0,0,1,0,0,0,0,,4.0,Year
grls92EJH7II,3,2017-03,Moderate,"Off leash (obedience training, walking or running)",,Weekly,Average walk,Flat,0,0,0,1,0,0,0,0,,4.0,Year
grls92EJH7II,4,2018-03,Moderate,Active indoor play,,Daily,Brisk walk,Flat,0,0,0,0,0,0,0,1,"carpet, hard wood",5.0,Year
grls92EJH7II,4,2018-03,Moderate,Fetch outside - air retrieval,,Weekly,Run,Moderate,0,0,0,1,0,0,0,0,,5.0,Year
grls92EJH7II,4,2018-03,Moderate,"Off leash (obedience training, walking or running)",,Monthly,Average walk,Flat,0,1,0,1,0,0,1,0,,5.0,Year
grls92EJH7II,4,2018-03,Moderate,Other,swimming - unspecified,Weekly,Slow walk,Flat,0,0,0,0,0,0,0,1,reservoir while boating in summer,2.0,Year
grls92EJH7II,5,2019-03,Moderate,Active indoor play,,Daily,Average walk,Flat,0,0,0,0,0,0,0,1,"carpet, hard wood",6.0,Year
grls92EJH7II,5,2019-03,Moderate,Fetch outside - ground retrieval,,Weekly,Run,Moderate,0,0,0,1,0,0,0,0,,6.0,Year
grls92EJH7II,6,2020-08,Moderate,Fetch outside - air retrieval,,Weekly,Average walk,,1,0,0,1,0,0,0,0,,8,
grls92EJH7II,8,2022-03,Little,"Off leash (obedience training, walking or running)",,Daily,Average walk,Flat,1,1,1,1,0,0,0,0,,9,Year
grls92KOGF00,3,2016-04,Little,Active indoor play,,Daily,Run,Flat,0,0,0,0,0,0,0,1,hardwood or tile,4.0,Year
grls92KOGF00,3,2016-04,Little,Fetch outside - air retrieval,,Weekly,Run,Flat,0,0,0,1,0,0,0,0,,4.0,Year
grls92KOGF00,3,2016-04,Little,Fetch outside - ground retrieval,,Weekly,Jog,Flat,0,0,0,1,0,0,0,0,,4.0,Year
